,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200831T223021Z_0_condorpool,auxiliary,1598927541.0,,,1598927545.0,1598927545.0,1598927550.0,1598927550.0,1598927555.0,4.0,,0.0,5.0,5.0,,
sifting_ID0000024,compute,1598927555.0,,,1598927567.0,1598927796.0,1598927833.0,1598927833.0,1598927839.0,12.0,,229.0,37.0,6.0,26.0,4.0
sifting_ID0000012,compute,1598927555.0,,,1598927565.0,1598927792.0,1598927839.0,1598927839.0,1598927844.0,10.0,,227.0,47.0,5.0,36.0,4.0
individuals_ID0000021,compute,1598927555.0,,,1598927565.0,1598927572.0,1598927823.0,1598927823.0,1598927839.0,10.0,,7.0,251.0,16.0,158.0,6.0
individuals_ID0000010,compute,1598927555.0,,,1598927565.0,1598927572.0,1598927823.0,1598927823.0,1598927839.0,10.0,,7.0,251.0,16.0,159.0,6.0
individuals_ID0000020,compute,1598927555.0,,,1598927565.0,1598927571.0,1598927813.0,1598927813.0,1598927818.0,10.0,,6.0,242.0,5.0,152.0,4.0
individuals_ID0000009,compute,1598927555.0,,,1598927565.0,1598927569.0,1598927823.0,1598927823.0,1598927839.0,10.0,,4.0,254.0,16.0,166.0,5.0
individuals_ID0000019,compute,1598927555.0,,,1598927564.0,1598927569.0,1598927823.0,1598927823.0,1598927839.0,9.0,,5.0,254.0,16.0,161.0,4.0
individuals_ID0000014,compute,1598927555.0,,,1598927564.0,1598927569.0,1598927803.0,1598927803.0,1598927808.0,9.0,,5.0,234.0,5.0,155.0,4.0
individuals_ID0000003,compute,1598927555.0,,,1598927563.0,1598927569.0,1598927823.0,1598927823.0,1598927839.0,8.0,,6.0,254.0,16.0,166.0,6.0
individuals_ID0000013,compute,1598927555.0,,,1598927563.0,1598927569.0,1598927823.0,1598927823.0,1598927839.0,8.0,,6.0,254.0,16.0,163.0,5.0
individuals_ID0000008,compute,1598927555.0,,,1598927564.0,1598927569.0,1598927813.0,1598927813.0,1598927818.0,9.0,,5.0,244.0,5.0,161.0,4.0
individuals_ID0000001,compute,1598927555.0,,,1598927563.0,1598927569.0,1598927823.0,1598927823.0,1598927839.0,8.0,,6.0,254.0,16.0,167.0,5.0
individuals_ID0000004,compute,1598927555.0,,,1598927561.0,1598927568.0,1598927823.0,1598927823.0,1598927839.0,6.0,,7.0,255.0,16.0,166.0,6.0
individuals_ID0000002,compute,1598927555.0,,,1598927563.0,1598927569.0,1598927808.0,1598927808.0,1598927813.0,8.0,,6.0,239.0,5.0,159.0,5.0
individuals_ID0000005,compute,1598927555.0,,,1598927561.0,1598927569.0,1598927823.0,1598927823.0,1598927839.0,6.0,,8.0,254.0,16.0,161.0,4.0
individuals_ID0000016,compute,1598927555.0,,,1598927562.0,1598927568.0,1598927823.0,1598927823.0,1598927839.0,7.0,,6.0,255.0,16.0,169.0,4.0
