,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200924T055433Z_0_condorpool,auxiliary,1600932001.0,,,1600932005.0,1600932006.0,1600932010.0,1600932010.0,1600932015.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1600932015.0,,,1600932021.0,1600932272.0,1600932311.0,1600932311.0,1600932316.0,6.0,,251.0,39.0,5.0,27.0,5.0
sifting_ID0000012,compute,1600932015.0,,,1600932021.0,1600932245.0,1600932291.0,1600932291.0,1600932296.0,6.0,,224.0,46.0,5.0,32.0,4.0
individuals_ID0000021,compute,1600932015.0,,,1600932021.0,1600932034.0,1600932296.0,1600932296.0,1600932301.0,6.0,,13.0,262.0,5.0,172.0,5.0
individuals_ID0000020,compute,1600932015.0,,,1600932021.0,1600932034.0,1600932286.0,1600932286.0,1600932291.0,6.0,,13.0,252.0,5.0,174.0,5.0
individuals_ID0000009,compute,1600932015.0,,,1600932021.0,1600932034.0,1600932286.0,1600932286.0,1600932291.0,6.0,,13.0,252.0,5.0,161.0,5.0
individuals_ID0000019,compute,1600932015.0,,,1600932020.0,1600932034.0,1600932281.0,1600932281.0,1600932286.0,5.0,,14.0,247.0,5.0,173.0,6.0
individuals_ID0000008,compute,1600932015.0,,,1600932020.0,1600932033.0,1600932291.0,1600932291.0,1600932296.0,5.0,,13.0,258.0,5.0,172.0,5.0
individuals_ID0000014,compute,1600932015.0,,,1600932020.0,1600932034.0,1600932291.0,1600932291.0,1600932301.0,5.0,,14.0,257.0,10.0,166.0,5.0
individuals_ID0000003,compute,1600932015.0,,,1600932020.0,1600932033.0,1600932296.0,1600932296.0,1600932301.0,5.0,,13.0,263.0,5.0,168.0,5.0
individuals_ID0000013,compute,1600932015.0,,,1600932020.0,1600932033.0,1600932271.0,1600932271.0,1600932276.0,5.0,,13.0,238.0,5.0,152.0,6.0
individuals_ID0000010,compute,1600932015.0,,,1600932021.0,1600932034.0,1600932296.0,1600932296.0,1600932301.0,6.0,,13.0,262.0,5.0,171.0,5.0
individuals_ID0000001,compute,1600932015.0,,,1600932020.0,1600932034.0,1600932281.0,1600932281.0,1600932286.0,5.0,,14.0,247.0,5.0,173.0,6.0
individuals_ID0000002,compute,1600932015.0,,,1600932020.0,1600932033.0,1600932291.0,1600932291.0,1600932301.0,5.0,,13.0,258.0,10.0,164.0,4.0
individuals_ID0000004,compute,1600932015.0,,,1600932020.0,1600932034.0,1600932286.0,1600932286.0,1600932296.0,5.0,,14.0,252.0,10.0,174.0,5.0
individuals_ID0000005,compute,1600932015.0,,,1600932020.0,1600932032.0,1600932286.0,1600932286.0,1600932291.0,5.0,,12.0,254.0,5.0,162.0,5.0
