,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200831T223021Z_0_condorpool,auxiliary,1598928146.0,,,1598928151.0,1598928151.0,1598928156.0,1598928156.0,1598928161.0,5.0,,0.0,5.0,5.0,,
sifting_ID0000024,compute,1598928161.0,,,1598928182.0,1598928421.0,1598928473.0,1598928473.0,1598928478.0,21.0,,239.0,52.0,5.0,41.0,4.0
sifting_ID0000012,compute,1598928161.0,,,1598928182.0,1598928420.0,1598928463.0,1598928463.0,1598928468.0,21.0,,238.0,43.0,5.0,30.0,4.0
individuals_ID0000021,compute,1598928161.0,,,1598928182.0,1598928191.0,1598928427.0,1598928427.0,1598928437.0,21.0,,9.0,236.0,10.0,160.0,4.0
individuals_ID0000010,compute,1598928161.0,,,1598928181.0,1598928191.0,1598928432.0,1598928432.0,1598928437.0,20.0,,10.0,241.0,5.0,161.0,4.0
individuals_ID0000020,compute,1598928161.0,,,1598928180.0,1598928190.0,1598928427.0,1598928427.0,1598928432.0,19.0,,10.0,237.0,5.0,159.0,4.0
individuals_ID0000009,compute,1598928161.0,,,1598928180.0,1598928190.0,1598928427.0,1598928427.0,1598928437.0,19.0,,10.0,237.0,10.0,159.0,4.0
individuals_ID0000019,compute,1598928161.0,,,1598928180.0,1598928188.0,1598928447.0,1598928447.0,1598928457.0,19.0,,8.0,259.0,10.0,163.0,4.0
individuals_ID0000014,compute,1598928161.0,,,1598928179.0,1598928188.0,1598928447.0,1598928447.0,1598928452.0,18.0,,9.0,259.0,5.0,163.0,4.0
individuals_ID0000003,compute,1598928161.0,,,1598928179.0,1598928189.0,1598928437.0,1598928437.0,1598928447.0,18.0,,10.0,248.0,10.0,169.0,4.0
individuals_ID0000013,compute,1598928161.0,,,1598928179.0,1598928188.0,1598928427.0,1598928427.0,1598928437.0,18.0,,9.0,239.0,10.0,165.0,4.0
individuals_ID0000008,compute,1598928161.0,,,1598928180.0,1598928188.0,1598928437.0,1598928437.0,1598928447.0,19.0,,8.0,249.0,10.0,168.0,5.0
individuals_ID0000001,compute,1598928161.0,,,1598928179.0,1598928189.0,1598928422.0,1598928422.0,1598928427.0,18.0,,10.0,233.0,5.0,154.0,4.0
individuals_ID0000004,compute,1598928161.0,,,1598928167.0,1598928187.0,1598928437.0,1598928437.0,1598928447.0,6.0,,20.0,250.0,10.0,168.0,5.0
individuals_ID0000002,compute,1598928161.0,,,1598928179.0,1598928188.0,1598928442.0,1598928442.0,1598928447.0,18.0,,9.0,254.0,5.0,163.0,4.0
individuals_ID0000005,compute,1598928161.0,,,1598928168.0,1598928188.0,1598928427.0,1598928427.0,1598928437.0,7.0,,20.0,239.0,10.0,158.0,4.0
individuals_ID0000016,compute,1598928161.0,,,1598928168.0,1598928188.0,1598928437.0,1598928437.0,1598928447.0,7.0,,20.0,249.0,10.0,171.0,4.0
individuals_ID0000006,compute,1598928161.0,,,1598928168.0,1598928188.0,1598928442.0,1598928442.0,1598928447.0,7.0,,20.0,254.0,5.0,161.0,4.0
individuals_ID0000015,compute,1598928161.0,,,1598928167.0,1598928188.0,1598928422.0,1598928422.0,1598928427.0,6.0,,21.0,234.0,5.0,157.0,4.0
individuals_ID0000007,compute,1598928161.0,,,1598928173.0,1598928188.0,1598928437.0,1598928437.0,1598928447.0,12.0,,15.0,249.0,10.0,170.0,5.0
individuals_ID0000018,compute,1598928161.0,,,1598928179.0,1598928189.0,1598928437.0,1598928437.0,1598928447.0,18.0,,10.0,248.0,10.0,165.0,4.0
individuals_ID0000022,compute,1598928161.0,,,1598928179.0,1598928190.0,1598928422.0,1598928422.0,1598928427.0,18.0,,11.0,232.0,5.0,156.0,4.0
individuals_ID0000017,compute,1598928161.0,,,1598928171.0,1598928188.0,1598928432.0,1598928432.0,1598928437.0,10.0,,17.0,244.0,5.0,165.0,4.0
individuals_merge_ID0000011,compute,1598928447.0,,,1598928452.0,1598928453.0,1598928498.0,1598928498.0,1598928503.0,5.0,,1.0,45.0,5.0,6.0,4.0
individuals_merge_ID0000023,compute,1598928457.0,,,1598928463.0,1598928463.0,1598928503.0,1598928503.0,1598928512.0,6.0,,0.0,40.0,9.0,6.0,4.0
mutation_overlap_ID0000027,compute,1598928503.0,,,1598928512.0,1598928531.0,1598928550.0,1598928550.0,1598928555.0,9.0,,19.0,19.0,5.0,4.0,4.0
mutation_overlap_ID0000025,compute,1598928503.0,,,1598928512.0,1598928532.0,1598928550.0,1598928550.0,1598928555.0,9.0,,20.0,18.0,5.0,4.0,4.0
mutation_overlap_ID0000037,compute,1598928503.0,,,1598928512.0,1598928532.0,1598928575.0,1598928575.0,1598928580.0,9.0,,20.0,43.0,5.0,5.0,4.0
