,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20210109T082603Z_0_condorpool,auxiliary,1610213284.0,,,1610213288.0,1610213290.0,1610213298.0,1610213298.0,1610213303.0,4.0,,2.0,8.0,5.0,,
sifting_ID0000024,compute,1610213303.0,,,1610213309.0,1610213558.0,1610213724.0,1610213724.0,1610213729.0,6.0,,249.0,166.0,5.0,153.0,5.0
sifting_ID0000012,compute,1610213303.0,,,1610213309.0,1610213555.0,1610213714.0,1610213714.0,1610213719.0,6.0,,246.0,159.0,5.0,144.0,5.0
individuals_ID0000021,compute,1610213303.0,,,1610213309.0,1610213326.0,1610213574.0,1610213574.0,1610213584.0,6.0,,17.0,248.0,10.0,165.0,5.0
individuals_ID0000010,compute,1610213303.0,,,1610213309.0,1610213326.0,1610213564.0,1610213564.0,1610213574.0,6.0,,17.0,238.0,10.0,162.0,5.0
individuals_ID0000020,compute,1610213303.0,,,1610213309.0,1610213326.0,1610213569.0,1610213569.0,1610213579.0,6.0,,17.0,243.0,10.0,162.0,6.0
individuals_ID0000009,compute,1610213303.0,,,1610213309.0,1610213326.0,1610213569.0,1610213569.0,1610213579.0,6.0,,17.0,243.0,10.0,163.0,5.0
individuals_ID0000019,compute,1610213303.0,,,1610213309.0,1610213326.0,1610213564.0,1610213564.0,1610213574.0,6.0,,17.0,238.0,10.0,159.0,5.0
individuals_ID0000014,compute,1610213303.0,,,1610213309.0,1610213326.0,1610213564.0,1610213564.0,1610213574.0,6.0,,17.0,238.0,10.0,161.0,5.0
individuals_ID0000003,compute,1610213303.0,,,1610213309.0,1610213326.0,1610213564.0,1610213564.0,1610213574.0,6.0,,17.0,238.0,10.0,160.0,5.0
individuals_ID0000013,compute,1610213303.0,,,1610213309.0,1610213326.0,1610213574.0,1610213574.0,1610213584.0,6.0,,17.0,248.0,10.0,165.0,5.0
individuals_ID0000008,compute,1610213303.0,,,1610213309.0,1610213326.0,1610213559.0,1610213559.0,1610213564.0,6.0,,17.0,233.0,5.0,160.0,5.0
individuals_ID0000001,compute,1610213303.0,,,1610213309.0,1610213326.0,1610213569.0,1610213569.0,1610213579.0,6.0,,17.0,243.0,10.0,162.0,5.0
individuals_ID0000004,compute,1610213303.0,,,1610213308.0,1610213326.0,1610213564.0,1610213564.0,1610213574.0,5.0,,18.0,238.0,10.0,163.0,5.0
individuals_ID0000002,compute,1610213303.0,,,1610213309.0,1610213326.0,1610213569.0,1610213569.0,1610213579.0,6.0,,17.0,243.0,10.0,163.0,5.0
individuals_ID0000005,compute,1610213303.0,,,1610213308.0,1610213326.0,1610213559.0,1610213559.0,1610213564.0,5.0,,18.0,233.0,5.0,158.0,5.0
individuals_ID0000016,compute,1610213303.0,,,1610213308.0,1610213326.0,1610213574.0,1610213574.0,1610213584.0,5.0,,18.0,248.0,10.0,169.0,5.0
individuals_ID0000006,compute,1610213303.0,,,1610213308.0,1610213326.0,1610213569.0,1610213569.0,1610213579.0,5.0,,18.0,243.0,10.0,164.0,6.0
individuals_ID0000015,compute,1610213303.0,,,1610213308.0,1610213326.0,1610213569.0,1610213569.0,1610213579.0,5.0,,18.0,243.0,10.0,163.0,5.0
individuals_ID0000007,compute,1610213303.0,,,1610213308.0,1610213326.0,1610213569.0,1610213569.0,1610213579.0,5.0,,18.0,243.0,10.0,166.0,5.0
individuals_ID0000018,compute,1610213303.0,,,1610213308.0,1610213326.0,1610213564.0,1610213564.0,1610213574.0,5.0,,18.0,238.0,10.0,160.0,6.0
individuals_ID0000022,compute,1610213303.0,,,1610213309.0,1610213326.0,1610213569.0,1610213569.0,1610213579.0,6.0,,17.0,243.0,10.0,167.0,5.0
individuals_ID0000017,compute,1610213303.0,,,1610213308.0,1610213326.0,1610213569.0,1610213569.0,1610213579.0,5.0,,18.0,243.0,10.0,164.0,6.0
individuals_merge_ID0000011,compute,1610213579.0,,,1610213584.0,1610213585.0,1610213629.0,1610213629.0,1610213634.0,5.0,,1.0,44.0,5.0,10.0,5.0
individuals_merge_ID0000023,compute,1610213584.0,,,1610213589.0,1610213590.0,1610213634.0,1610213634.0,1610213639.0,5.0,,1.0,44.0,5.0,10.0,5.0
mutation_overlap_ID0000027,compute,1610213719.0,,,1610213724.0,1610213745.0,1610213765.0,1610213765.0,1610213770.0,5.0,,21.0,20.0,5.0,6.0,5.0
mutation_overlap_ID0000025,compute,1610213719.0,,,1610213724.0,1610213745.0,1610213765.0,1610213765.0,1610213770.0,5.0,,21.0,20.0,5.0,6.0,5.0
mutation_overlap_ID0000037,compute,1610213719.0,,,1610213724.0,1610213745.0,1610213790.0,1610213790.0,1610213795.0,5.0,,21.0,45.0,5.0,6.0,5.0
mutation_overlap_ID0000035,compute,1610213719.0,,,1610213724.0,1610213745.0,1610213770.0,1610213770.0,1610213775.0,5.0,,21.0,25.0,5.0,6.0,6.0
frequency_ID0000028,compute,1610213719.0,,,1610213724.0,1610213745.0,1610213865.0,1610213865.0,1610213870.0,5.0,,21.0,120.0,5.0,6.0,5.0
mutation_overlap_ID0000029,compute,1610213719.0,,,1610213724.0,1610213745.0,1610213770.0,1610213770.0,1610213775.0,5.0,,21.0,25.0,5.0,6.0,5.0
frequency_ID0000034,compute,1610213719.0,,,1610213724.0,1610213745.0,1610213865.0,1610213865.0,1610213870.0,5.0,,21.0,120.0,5.0,6.0,5.0
frequency_ID0000026,compute,1610213719.0,,,1610213724.0,1610213743.0,1610213860.0,1610213860.0,1610213865.0,5.0,,19.0,117.0,5.0,6.0,5.0
frequency_ID0000038,compute,1610213719.0,,,1610213724.0,1610213745.0,1610213875.0,1610213875.0,1610213880.0,5.0,,21.0,130.0,5.0,6.0,5.0
mutation_overlap_ID0000033,compute,1610213719.0,,,1610213724.0,1610213745.0,1610213770.0,1610213770.0,1610213775.0,5.0,,21.0,25.0,5.0,6.0,5.0
frequency_ID0000036,compute,1610213719.0,,,1610213724.0,1610213724.0,1610213845.0,1610213845.0,1610213850.0,5.0,,0.0,121.0,5.0,6.0,5.0
mutation_overlap_ID0000031,compute,1610213719.0,,,1610213724.0,1610213724.0,1610213745.0,1610213745.0,1610213750.0,5.0,,0.0,21.0,5.0,6.0,5.0
frequency_ID0000030,compute,1610213719.0,,,1610213724.0,1610213724.0,1610213845.0,1610213845.0,1610213850.0,5.0,,0.0,121.0,5.0,6.0,5.0
frequency_ID0000032,compute,1610213719.0,,,1610213724.0,1610213745.0,1610213870.0,1610213870.0,1610213875.0,5.0,,21.0,125.0,5.0,6.0,5.0
mutation_overlap_ID0000047,compute,1610213729.0,,,1610213735.0,1610213766.0,1610213790.0,1610213790.0,1610213795.0,6.0,,31.0,24.0,5.0,5.0,5.0
mutation_overlap_ID0000045,compute,1610213729.0,,,1610213735.0,1610213766.0,1610213785.0,1610213785.0,1610213790.0,6.0,,31.0,19.0,5.0,5.0,5.0
mutation_overlap_ID0000049,compute,1610213729.0,,,1610213735.0,1610213766.0,1610213785.0,1610213785.0,1610213790.0,6.0,,31.0,19.0,5.0,6.0,5.0
mutation_overlap_ID0000039,compute,1610213729.0,,,1610213735.0,1610213765.0,1610213785.0,1610213785.0,1610213790.0,6.0,,30.0,20.0,5.0,6.0,5.0
mutation_overlap_ID0000051,compute,1610213729.0,,,1610213735.0,1610213765.0,1610213805.0,1610213805.0,1610213810.0,6.0,,30.0,40.0,5.0,6.0,5.0
frequency_ID0000044,compute,1610213729.0,,,1610213735.0,1610213763.0,1610213885.0,1610213885.0,1610213891.0,6.0,,28.0,122.0,6.0,6.0,5.0
frequency_ID0000042,compute,1610213729.0,,,1610213734.0,1610213762.0,1610213885.0,1610213885.0,1610213891.0,5.0,,28.0,123.0,6.0,5.0,5.0
frequency_ID0000048,compute,1610213729.0,,,1610213734.0,1610213745.0,1610213865.0,1610213865.0,1610213870.0,5.0,,11.0,120.0,5.0,6.0,5.0
mutation_overlap_ID0000041,compute,1610213729.0,,,1610213734.0,1610213745.0,1610213765.0,1610213765.0,1610213770.0,5.0,,11.0,20.0,5.0,6.0,5.0
frequency_ID0000046,compute,1610213729.0,,,1610213734.0,1610213745.0,1610213870.0,1610213870.0,1610213875.0,5.0,,11.0,125.0,5.0,6.0,5.0
frequency_ID0000052,compute,1610213729.0,,,1610213734.0,1610213745.0,1610213870.0,1610213870.0,1610213875.0,5.0,,11.0,125.0,5.0,6.0,5.0
frequency_ID0000040,compute,1610213729.0,,,1610213734.0,1610213745.0,1610213865.0,1610213865.0,1610213875.0,5.0,,11.0,120.0,10.0,5.0,5.0
frequency_ID0000050,compute,1610213729.0,,,1610213734.0,1610213745.0,1610213865.0,1610213865.0,1610213870.0,5.0,,11.0,120.0,5.0,5.0,6.0
mutation_overlap_ID0000043,compute,1610213729.0,,,1610213734.0,1610213745.0,1610213770.0,1610213770.0,1610213775.0,5.0,,11.0,25.0,5.0,6.0,5.0
stage_out_local_condorpool_2_2,transfer,1610213880.0,,,1610213885.0,1610213885.0,1610213906.0,1610213906.0,1610213911.0,5.0,,0.0,21.0,5.0,,17.0
stage_out_local_condorpool_2_0,transfer,1610213891.0,,,1610213896.0,1610213896.0,1610213916.0,1610213916.0,1610213921.0,5.0,,0.0,20.0,5.0,,17.0
stage_out_local_condorpool_2_1,transfer,1610213891.0,,,1610213896.0,1610213901.0,1610213921.0,1610213921.0,1610213926.0,5.0,,5.0,20.0,5.0,,16.0
cleanup_1000genome-20210109T082603Z_0_condorpool,auxiliary,1610213926.0,,,1610213931.0,1610213931.0,1610213936.0,1610213936.0,1610213941.0,5.0,,0.0,5.0,5.0,,
