,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200518T045356Z_0_condorpool,auxiliary,1589800852.0,,,1589800856.0,1589800857.0,1589800861.0,1589800861.0,1589800866.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1589800866.0,,,1589800883.0,1589801090.0,1589801143.0,1589801143.0,1589801148.0,17.0,,207.0,53.0,5.0,38.0,3.0
sifting_ID0000012,compute,1589800866.0,,,1589800882.0,1589801066.0,1589801118.0,1589801118.0,1589801123.0,16.0,,184.0,52.0,5.0,41.0,3.0
individuals_ID0000021,compute,1589800866.0,,,1589800882.0,1589800895.0,1589801123.0,1589801123.0,1589801128.0,16.0,,13.0,228.0,5.0,154.0,3.0
individuals_ID0000020,compute,1589800866.0,,,1589800876.0,1589800895.0,1589801123.0,1589801123.0,1589801133.0,10.0,,19.0,228.0,10.0,153.0,4.0
individuals_ID0000009,compute,1589800866.0,,,1589800876.0,1589800895.0,1589801123.0,1589801123.0,1589801128.0,10.0,,19.0,228.0,5.0,153.0,3.0
individuals_ID0000019,compute,1589800866.0,,,1589800874.0,1589800895.0,1589801118.0,1589801118.0,1589801128.0,8.0,,21.0,223.0,10.0,155.0,3.0
individuals_ID0000008,compute,1589800866.0,,,1589800874.0,1589800895.0,1589801123.0,1589801123.0,1589801133.0,8.0,,21.0,228.0,10.0,153.0,4.0
individuals_ID0000014,compute,1589800866.0,,,1589800873.0,1589800895.0,1589801118.0,1589801118.0,1589801128.0,7.0,,22.0,223.0,10.0,156.0,3.0
individuals_ID0000003,compute,1589800866.0,,,1589800873.0,1589800895.0,1589801118.0,1589801118.0,1589801128.0,7.0,,22.0,223.0,10.0,157.0,3.0
individuals_ID0000013,compute,1589800866.0,,,1589800873.0,1589800875.0,1589801088.0,1589801088.0,1589801093.0,7.0,,2.0,213.0,5.0,146.0,4.0
individuals_ID0000010,compute,1589800866.0,,,1589800876.0,1589800895.0,1589801118.0,1589801118.0,1589801128.0,10.0,,19.0,223.0,10.0,155.0,3.0
individuals_ID0000001,compute,1589800866.0,,,1589800872.0,1589800875.0,1589801103.0,1589801103.0,1589801108.0,6.0,,3.0,228.0,5.0,161.0,3.0
individuals_ID0000002,compute,1589800866.0,,,1589800873.0,1589800874.0,1589801093.0,1589801093.0,1589801098.0,7.0,,1.0,219.0,5.0,160.0,3.0
individuals_ID0000004,compute,1589800866.0,,,1589800872.0,1589800874.0,1589801113.0,1589801113.0,1589801118.0,6.0,,2.0,239.0,5.0,176.0,3.0
individuals_ID0000005,compute,1589800866.0,,,1589800872.0,1589800874.0,1589801068.0,1589801068.0,1589801073.0,6.0,,2.0,194.0,5.0,141.0,4.0
individuals_ID0000016,compute,1589800866.0,,,1589800872.0,1589800874.0,1589801098.0,1589801098.0,1589801103.0,6.0,,2.0,224.0,5.0,162.0,3.0
individuals_ID0000015,compute,1589800866.0,,,1589800872.0,1589800874.0,1589801103.0,1589801103.0,1589801108.0,6.0,,2.0,229.0,5.0,167.0,3.0
individuals_ID0000017,compute,1589800866.0,,,1589800872.0,1589800874.0,1589801093.0,1589801093.0,1589801098.0,6.0,,2.0,219.0,5.0,159.0,4.0
individuals_ID0000007,compute,1589800866.0,,,1589800872.0,1589800874.0,1589801103.0,1589801103.0,1589801108.0,6.0,,2.0,229.0,5.0,154.0,4.0
individuals_ID0000018,compute,1589800866.0,,,1589800872.0,1589800874.0,1589801118.0,1589801118.0,1589801128.0,6.0,,2.0,244.0,10.0,173.0,3.0
