,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200926T223304Z_0_condorpool,auxiliary,1601190313.0,,,1601190317.0,1601190319.0,1601190327.0,1601190327.0,1601190332.0,4.0,,2.0,8.0,5.0,,
sifting_ID0000024,compute,1601190332.0,,,1601190338.0,1601190563.0,1601190604.0,1601190604.0,1601190609.0,6.0,,225.0,41.0,5.0,26.0,6.0
sifting_ID0000012,compute,1601190332.0,,,1601190338.0,1601190513.0,1601190564.0,1601190564.0,1601190569.0,6.0,,175.0,51.0,5.0,37.0,7.0
individuals_ID0000021,compute,1601190332.0,,,1601190338.0,1601190356.0,1601190664.0,1601190664.0,1601190674.0,6.0,,18.0,308.0,10.0,175.0,5.0
individuals_ID0000020,compute,1601190332.0,,,1601190338.0,1601190355.0,1601190664.0,1601190664.0,1601190674.0,6.0,,17.0,309.0,10.0,174.0,5.0
individuals_ID0000009,compute,1601190332.0,,,1601190338.0,1601190355.0,1601190674.0,1601190674.0,1601190679.0,6.0,,17.0,319.0,5.0,166.0,5.0
individuals_ID0000019,compute,1601190332.0,,,1601190338.0,1601190355.0,1601190664.0,1601190664.0,1601190674.0,6.0,,17.0,309.0,10.0,175.0,5.0
individuals_ID0000008,compute,1601190332.0,,,1601190338.0,1601190355.0,1601190689.0,1601190689.0,1601190694.0,6.0,,17.0,334.0,5.0,176.0,5.0
individuals_ID0000014,compute,1601190332.0,,,1601190338.0,1601190356.0,1601190664.0,1601190664.0,1601190674.0,6.0,,18.0,308.0,10.0,175.0,6.0
individuals_ID0000003,compute,1601190332.0,,,1601190338.0,1601190355.0,1601190664.0,1601190664.0,1601190674.0,6.0,,17.0,309.0,10.0,170.0,4.0
individuals_ID0000013,compute,1601190332.0,,,1601190338.0,1601190355.0,1601190669.0,1601190669.0,1601190679.0,6.0,,17.0,314.0,10.0,172.0,4.0
individuals_ID0000010,compute,1601190332.0,,,1601190338.0,1601190356.0,1601190664.0,1601190664.0,1601190674.0,6.0,,18.0,308.0,10.0,176.0,6.0
individuals_ID0000001,compute,1601190332.0,,,1601190338.0,1601190355.0,1601190684.0,1601190684.0,1601190689.0,6.0,,17.0,329.0,5.0,171.0,5.0
individuals_ID0000002,compute,1601190332.0,,,1601190338.0,1601190355.0,1601190513.0,1601190513.0,1601190518.0,6.0,,17.0,158.0,5.0,90.0,5.0
