,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200613T072602Z_0_condorpool,auxiliary,1592064336.0,,,1592064341.0,1592064342.0,1592064346.0,1592064346.0,1592064351.0,5.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1592064351.0,,,1592064359.0,1592064731.0,1592064774.0,1592064774.0,1592064779.0,8.0,,372.0,43.0,5.0,30.0,3.0
sifting_ID0000012,compute,1592064351.0,,,1592064359.0,1592064685.0,1592064734.0,1592064734.0,1592064739.0,8.0,,326.0,49.0,5.0,34.0,4.0
individuals_ID0000021,compute,1592064351.0,,,1592064359.0,1592064378.0,1592064754.0,1592064754.0,1592064764.0,8.0,,19.0,376.0,10.0,179.0,4.0
individuals_ID0000020,compute,1592064351.0,,,1592064358.0,1592064378.0,1592064764.0,1592064764.0,1592064774.0,7.0,,20.0,386.0,10.0,175.0,3.0
individuals_ID0000009,compute,1592064351.0,,,1592064358.0,1592064378.0,1592064769.0,1592064769.0,1592064779.0,7.0,,20.0,391.0,10.0,180.0,4.0
individuals_ID0000019,compute,1592064351.0,,,1592064358.0,1592064378.0,1592064754.0,1592064754.0,1592064764.0,7.0,,20.0,376.0,10.0,182.0,4.0
individuals_ID0000008,compute,1592064351.0,,,1592064358.0,1592064379.0,1592064759.0,1592064759.0,1592064769.0,7.0,,21.0,380.0,10.0,178.0,3.0
individuals_ID0000014,compute,1592064351.0,,,1592064358.0,1592064377.0,1592064759.0,1592064759.0,1592064769.0,7.0,,19.0,382.0,10.0,178.0,4.0
individuals_ID0000003,compute,1592064351.0,,,1592064358.0,1592064378.0,1592064689.0,1592064689.0,1592064694.0,7.0,,20.0,311.0,5.0,150.0,4.0
individuals_ID0000013,compute,1592064351.0,,,1592064358.0,1592064379.0,1592064754.0,1592064754.0,1592064764.0,7.0,,21.0,375.0,10.0,171.0,4.0
individuals_ID0000010,compute,1592064351.0,,,1592064358.0,1592064379.0,1592064744.0,1592064744.0,1592064749.0,7.0,,21.0,365.0,5.0,165.0,3.0
individuals_ID0000001,compute,1592064351.0,,,1592064357.0,1592064379.0,1592064764.0,1592064764.0,1592064774.0,6.0,,22.0,385.0,10.0,172.0,4.0
individuals_ID0000002,compute,1592064351.0,,,1592064358.0,1592064378.0,1592064754.0,1592064754.0,1592064769.0,7.0,,20.0,376.0,15.0,171.0,3.0
individuals_ID0000004,compute,1592064351.0,,,1592064356.0,1592064378.0,1592064739.0,1592064739.0,1592064744.0,5.0,,22.0,361.0,5.0,175.0,4.0
individuals_ID0000005,compute,1592064351.0,,,1592064356.0,1592064377.0,1592064754.0,1592064754.0,1592064764.0,5.0,,21.0,377.0,10.0,184.0,3.0
individuals_ID0000016,compute,1592064351.0,,,1592064356.0,1592064378.0,1592064764.0,1592064764.0,1592064774.0,5.0,,22.0,386.0,10.0,177.0,3.0
individuals_ID0000015,compute,1592064351.0,,,1592064356.0,1592064377.0,1592064754.0,1592064754.0,1592064764.0,5.0,,21.0,377.0,10.0,181.0,4.0
individuals_ID0000017,compute,1592064351.0,,,1592064357.0,1592064378.0,1592064759.0,1592064759.0,1592064769.0,6.0,,21.0,381.0,10.0,177.0,4.0
individuals_ID0000007,compute,1592064351.0,,,1592064357.0,1592064378.0,1592064759.0,1592064759.0,1592064769.0,6.0,,21.0,381.0,10.0,171.0,4.0
