,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200613T072602Z_0_condorpool,auxiliary,1592041867.0,,,1592041871.0,1592041872.0,1592041876.0,1592041876.0,1592041881.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1592041881.0,,,1592041889.0,1592042246.0,1592042294.0,1592042294.0,1592042299.0,8.0,,357.0,48.0,5.0,38.0,3.0
sifting_ID0000012,compute,1592041881.0,,,1592041889.0,1592042199.0,1592042249.0,1592042249.0,1592042254.0,8.0,,310.0,50.0,5.0,34.0,4.0
individuals_ID0000021,compute,1592041881.0,,,1592041889.0,1592041906.0,1592042294.0,1592042294.0,1592042304.0,8.0,,17.0,388.0,10.0,175.0,3.0
individuals_ID0000020,compute,1592041881.0,,,1592041889.0,1592041906.0,1592042279.0,1592042279.0,1592042284.0,8.0,,17.0,373.0,5.0,174.0,4.0
individuals_ID0000009,compute,1592041881.0,,,1592041888.0,1592041907.0,1592042294.0,1592042294.0,1592042304.0,7.0,,19.0,387.0,10.0,171.0,4.0
individuals_ID0000019,compute,1592041881.0,,,1592041888.0,1592041907.0,1592042279.0,1592042279.0,1592042289.0,7.0,,19.0,372.0,10.0,179.0,3.0
individuals_ID0000008,compute,1592041881.0,,,1592041888.0,1592041907.0,1592042294.0,1592042294.0,1592042304.0,7.0,,19.0,387.0,10.0,170.0,3.0
individuals_ID0000014,compute,1592041881.0,,,1592041888.0,1592041907.0,1592042289.0,1592042289.0,1592042299.0,7.0,,19.0,382.0,10.0,170.0,4.0
individuals_ID0000003,compute,1592041881.0,,,1592041888.0,1592041906.0,1592042264.0,1592042264.0,1592042269.0,7.0,,18.0,358.0,5.0,169.0,4.0
individuals_ID0000013,compute,1592041881.0,,,1592041888.0,1592041907.0,1592042294.0,1592042294.0,1592042304.0,7.0,,19.0,387.0,10.0,171.0,3.0
individuals_ID0000010,compute,1592041881.0,,,1592041889.0,1592041907.0,1592042284.0,1592042284.0,1592042289.0,8.0,,18.0,377.0,5.0,175.0,4.0
individuals_ID0000001,compute,1592041881.0,,,1592041888.0,1592041906.0,1592042289.0,1592042289.0,1592042299.0,7.0,,18.0,383.0,10.0,179.0,3.0
individuals_ID0000002,compute,1592041881.0,,,1592041888.0,1592041907.0,1592042279.0,1592042279.0,1592042289.0,7.0,,19.0,372.0,10.0,170.0,3.0
individuals_ID0000004,compute,1592041881.0,,,1592041886.0,1592041907.0,1592042284.0,1592042284.0,1592042289.0,5.0,,21.0,377.0,5.0,175.0,3.0
individuals_ID0000005,compute,1592041881.0,,,1592041886.0,1592041906.0,1592042279.0,1592042279.0,1592042289.0,5.0,,20.0,373.0,10.0,173.0,4.0
individuals_ID0000016,compute,1592041881.0,,,1592041886.0,1592041906.0,1592042269.0,1592042269.0,1592042274.0,5.0,,20.0,363.0,5.0,173.0,3.0
individuals_ID0000015,compute,1592041881.0,,,1592041886.0,1592041907.0,1592042294.0,1592042294.0,1592042304.0,5.0,,21.0,387.0,10.0,172.0,4.0
individuals_ID0000017,compute,1592041881.0,,,1592041887.0,1592041906.0,1592042269.0,1592042269.0,1592042274.0,6.0,,19.0,363.0,5.0,176.0,4.0
individuals_ID0000007,compute,1592041881.0,,,1592041887.0,1592041906.0,1592042199.0,1592042199.0,1592042204.0,6.0,,19.0,293.0,5.0,152.0,4.0
individuals_ID0000018,compute,1592041881.0,,,1592041887.0,1592041906.0,1592042279.0,1592042279.0,1592042289.0,6.0,,19.0,373.0,10.0,177.0,3.0
individuals_ID0000022,compute,1592041881.0,,,1592041888.0,1592041906.0,1592042289.0,1592042289.0,1592042299.0,7.0,,18.0,383.0,10.0,177.0,3.0
individuals_ID0000006,compute,1592041881.0,,,1592041886.0,1592041906.0,1592042289.0,1592042289.0,1592042299.0,5.0,,20.0,383.0,10.0,176.0,3.0
individuals_merge_ID0000011,compute,1592042304.0,,,1592042309.0,1592042310.0,1592042354.0,1592042354.0,1592042359.0,5.0,,1.0,44.0,5.0,6.0,3.0
individuals_merge_ID0000023,compute,1592042304.0,,,1592042309.0,1592042310.0,1592042354.0,1592042354.0,1592042359.0,5.0,,1.0,44.0,5.0,6.0,4.0
frequency_ID0000052,compute,1592042359.0,,,1592042364.0,1592042387.0,1592042763.0,1592042763.0,1592042768.0,5.0,,23.0,376.0,5.0,4.0,3.0
mutation_overlap_ID0000043,compute,1592042359.0,,,1592042365.0,1592042385.0,1592042422.0,1592042422.0,1592042427.0,6.0,,20.0,37.0,5.0,5.0,4.0
frequency_ID0000046,compute,1592042359.0,,,1592042364.0,1592042387.0,1592042863.0,1592042863.0,1592042868.0,5.0,,23.0,476.0,5.0,5.0,4.0
mutation_overlap_ID0000041,compute,1592042359.0,,,1592042364.0,1592042386.0,1592042487.0,1592042487.0,1592042492.0,5.0,,22.0,101.0,5.0,5.0,4.0
frequency_ID0000048,compute,1592042359.0,,,1592042364.0,1592042386.0,1592042873.0,1592042873.0,1592042878.0,5.0,,22.0,487.0,5.0,7.0,3.0
frequency_ID0000042,compute,1592042359.0,,,1592042365.0,1592042387.0,1592042592.0,1592042592.0,1592042597.0,6.0,,22.0,205.0,5.0,7.0,3.0
mutation_overlap_ID0000047,compute,1592042359.0,,,1592042365.0,1592042386.0,1592042412.0,1592042412.0,1592042417.0,6.0,,21.0,26.0,5.0,6.0,4.0
