,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200520T215721Z_0_condorpool,auxiliary,1590021988.0,,,1590021992.0,1590021993.0,1590021997.0,1590021997.0,1590022002.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1590022002.0,,,1590022022.0,1590022209.0,1590022267.0,1590022267.0,1590022272.0,20.0,,187.0,58.0,5.0,46.0,4.0
sifting_ID0000012,compute,1590022002.0,,,1590022022.0,1590022202.0,1590022257.0,1590022257.0,1590022262.0,20.0,,180.0,55.0,5.0,42.0,4.0
individuals_ID0000021,compute,1590022002.0,,,1590022021.0,1590022029.0,1590022252.0,1590022252.0,1590022257.0,19.0,,8.0,223.0,5.0,150.0,4.0
individuals_ID0000020,compute,1590022002.0,,,1590022010.0,1590022029.0,1590022247.0,1590022247.0,1590022257.0,8.0,,19.0,218.0,10.0,153.0,5.0
individuals_ID0000009,compute,1590022002.0,,,1590022010.0,1590022031.0,1590022252.0,1590022252.0,1590022262.0,8.0,,21.0,221.0,10.0,150.0,3.0
individuals_ID0000019,compute,1590022002.0,,,1590022010.0,1590022029.0,1590022247.0,1590022247.0,1590022257.0,8.0,,19.0,218.0,10.0,152.0,3.0
individuals_ID0000008,compute,1590022002.0,,,1590022009.0,1590022029.0,1590022252.0,1590022252.0,1590022257.0,7.0,,20.0,223.0,5.0,151.0,3.0
individuals_ID0000014,compute,1590022002.0,,,1590022009.0,1590022029.0,1590022252.0,1590022252.0,1590022257.0,7.0,,20.0,223.0,5.0,150.0,4.0
individuals_ID0000003,compute,1590022002.0,,,1590022009.0,1590022028.0,1590022247.0,1590022247.0,1590022257.0,7.0,,19.0,219.0,10.0,151.0,4.0
individuals_ID0000013,compute,1590022002.0,,,1590022009.0,1590022029.0,1590022247.0,1590022247.0,1590022257.0,7.0,,20.0,218.0,10.0,152.0,3.0
individuals_ID0000010,compute,1590022002.0,,,1590022011.0,1590022029.0,1590022247.0,1590022247.0,1590022257.0,9.0,,18.0,218.0,10.0,153.0,3.0
individuals_ID0000001,compute,1590022002.0,,,1590022008.0,1590022009.0,1590022232.0,1590022232.0,1590022237.0,6.0,,1.0,223.0,5.0,155.0,4.0
individuals_ID0000002,compute,1590022002.0,,,1590022009.0,1590022029.0,1590022242.0,1590022242.0,1590022247.0,7.0,,20.0,213.0,5.0,147.0,4.0
individuals_ID0000004,compute,1590022002.0,,,1590022007.0,1590022009.0,1590022212.0,1590022212.0,1590022222.0,5.0,,2.0,203.0,10.0,145.0,3.0
individuals_ID0000005,compute,1590022002.0,,,1590022007.0,1590022009.0,1590022202.0,1590022202.0,1590022207.0,5.0,,2.0,193.0,5.0,142.0,3.0
